placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2026-09-24 00:00:00,2026-09-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 01:00:00,2026-09-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 02:00:00,2026-09-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 03:00:00,2026-09-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 04:00:00,2026-09-24 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 05:00:00,2026-09-24 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 06:00:00,2026-09-24 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 07:00:00,2026-09-24 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 08:00:00,2026-09-24 09:00:00,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 09:00:00,2026-09-24 10:00:00,46,1,13,4,5,1,1,4,1,1,0,3,2,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 10:00:00,2026-09-24 11:00:00,26,0,8,2,3,6,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 11:00:00,2026-09-24 12:00:00,25,0,11,4,2,1,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 12:00:00,2026-09-24 13:00:00,45,1,18,1,3,4,5,2,1,0,0,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 13:00:00,2026-09-24 14:00:00,29,0,8,0,2,5,1,0,1,0,0,4,1,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 14:00:00,2026-09-24 15:00:00,21,0,10,1,1,1,2,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 15:00:00,2026-09-24 16:00:00,33,0,10,3,2,2,2,5,2,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 16:00:00,2026-09-24 17:00:00,37,0,11,4,2,6,2,3,0,1,0,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 17:00:00,2026-09-24 18:00:00,36,1,17,0,3,3,1,0,1,0,0,2,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 18:00:00,2026-09-24 19:00:00,30,0,13,1,0,3,3,0,1,0,0,0,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 19:00:00,2026-09-24 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 20:00:00,2026-09-24 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 21:00:00,2026-09-24 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 22:00:00,2026-09-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-24 23:00:00,2026-09-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
