placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2025-10-01 00:00:00,2025-10-02 00:00:00,310,5,104,20,17,34,18,15,16,3,1,29,13,4,15,7,3,3,2,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-10-02 00:00:00,2025-10-03 00:00:00,298,2,105,18,24,25,20,18,8,12,0,19,13,9,6,7,9,2,0,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-10-03 00:00:00,2025-10-04 00:00:00,321,4,110,26,25,39,20,15,12,7,0,20,6,7,15,4,2,2,7,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-10-04 00:00:00,2025-10-05 00:00:00,461,12,170,26,25,41,36,12,19,5,0,27,16,14,26,14,8,2,5,0,2,0,1,0,0,0,0,0
fukui-station-east-entrance,Face,2025-10-05 00:00:00,2025-10-06 00:00:00,408,8,132,37,31,33,27,14,10,7,1,31,19,13,19,11,8,3,3,0,0,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2025-10-06 00:00:00,2025-10-07 00:00:00,337,2,114,16,30,30,16,13,11,12,0,16,18,8,16,9,5,16,5,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-10-07 00:00:00,2025-10-08 00:00:00,239,1,91,12,19,17,17,7,6,3,0,24,8,6,8,7,4,5,1,0,1,0,0,2,0,0,0,0
fukui-station-east-entrance,Face,2025-10-08 00:00:00,2025-10-09 00:00:00,240,3,86,20,15,20,14,9,10,9,0,15,6,9,10,3,2,4,4,0,0,0,0,0,0,1,0,0
