placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-03-20 00:00:00,2025-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 01:00:00,2025-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 02:00:00,2025-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 03:00:00,2025-03-20 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 04:00:00,2025-03-20 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 05:00:00,2025-03-20 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 06:00:00,2025-03-20 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 07:00:00,2025-03-20 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 08:00:00,2025-03-20 09:00:00,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 09:00:00,2025-03-20 10:00:00,14,0,1,1,0,1,3,1,2,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 10:00:00,2025-03-20 11:00:00,37,0,3,2,4,3,1,1,3,1,0,4,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 11:00:00,2025-03-20 12:00:00,100,0,24,7,4,9,8,5,4,3,0,3,5,14,8,0,1,2,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 12:00:00,2025-03-20 13:00:00,183,1,38,19,12,17,23,9,7,6,0,5,9,9,8,9,5,4,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 13:00:00,2025-03-20 14:00:00,156,0,31,14,12,20,12,5,5,7,0,5,6,8,17,8,5,0,1,0,0,0,0,0,0,0,0,0
