placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-03-01 00:00:00,2026-03-02 00:00:00,9962
fukui-station-east-entrance,Person,2026-03-02 00:00:00,2026-03-03 00:00:00,7234
fukui-station-east-entrance,Person,2026-03-03 00:00:00,2026-03-04 00:00:00,7109
fukui-station-east-entrance,Person,2026-03-04 00:00:00,2026-03-05 00:00:00,6627
fukui-station-east-entrance,Person,2026-03-05 00:00:00,2026-03-06 00:00:00,6730
fukui-station-east-entrance,Person,2026-03-06 00:00:00,2026-03-07 00:00:00,7520
fukui-station-east-entrance,Person,2026-03-07 00:00:00,2026-03-08 00:00:00,10174
fukui-station-east-entrance,Person,2026-03-08 00:00:00,2026-03-09 00:00:00,11410
fukui-station-east-entrance,Person,2026-03-09 00:00:00,2026-03-10 00:00:00,7136
fukui-station-east-entrance,Person,2026-03-10 00:00:00,2026-03-11 00:00:00,7825
fukui-station-east-entrance,Person,2026-03-11 00:00:00,2026-03-12 00:00:00,7792
fukui-station-east-entrance,Person,2026-03-12 00:00:00,2026-03-13 00:00:00,7797
fukui-station-east-entrance,Person,2026-03-13 00:00:00,2026-03-14 00:00:00,9893
fukui-station-east-entrance,Person,2026-03-14 00:00:00,2026-03-15 00:00:00,11467
fukui-station-east-entrance,Person,2026-03-15 00:00:00,2026-03-16 00:00:00,11858
fukui-station-east-entrance,Person,2026-03-16 00:00:00,2026-03-17 00:00:00,8289
fukui-station-east-entrance,Person,2026-03-17 00:00:00,2026-03-18 00:00:00,8300
fukui-station-east-entrance,Person,2026-03-18 00:00:00,2026-03-19 00:00:00,8504
fukui-station-east-entrance,Person,2026-03-19 00:00:00,2026-03-20 00:00:00,10030
fukui-station-east-entrance,Person,2026-03-20 00:00:00,2026-03-21 00:00:00,13278
fukui-station-east-entrance,Person,2026-03-21 00:00:00,2026-03-22 00:00:00,13274
