placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-02-07 00:00:00,2025-02-07 01:00:00,0
fukui-station-east-entrance,Person,2025-02-07 01:00:00,2025-02-07 02:00:00,0
fukui-station-east-entrance,Person,2025-02-07 02:00:00,2025-02-07 03:00:00,0
fukui-station-east-entrance,Person,2025-02-07 03:00:00,2025-02-07 04:00:00,0
fukui-station-east-entrance,Person,2025-02-07 04:00:00,2025-02-07 05:00:00,0
fukui-station-east-entrance,Person,2025-02-07 05:00:00,2025-02-07 06:00:00,19
fukui-station-east-entrance,Person,2025-02-07 06:00:00,2025-02-07 07:00:00,91
fukui-station-east-entrance,Person,2025-02-07 07:00:00,2025-02-07 08:00:00,199
fukui-station-east-entrance,Person,2025-02-07 08:00:00,2025-02-07 09:00:00,289
fukui-station-east-entrance,Person,2025-02-07 09:00:00,2025-02-07 10:00:00,408
fukui-station-east-entrance,Person,2025-02-07 10:00:00,2025-02-07 11:00:00,367
fukui-station-east-entrance,Person,2025-02-07 11:00:00,2025-02-07 12:00:00,351
fukui-station-east-entrance,Person,2025-02-07 12:00:00,2025-02-07 13:00:00,421
