placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-02-09 00:00:00,2025-02-09 01:00:00,0
tojinbo-shotaro,Person,2025-02-09 01:00:00,2025-02-09 02:00:00,3
tojinbo-shotaro,Person,2025-02-09 02:00:00,2025-02-09 03:00:00,2
tojinbo-shotaro,Person,2025-02-09 03:00:00,2025-02-09 04:00:00,0
tojinbo-shotaro,Person,2025-02-09 04:00:00,2025-02-09 05:00:00,0
tojinbo-shotaro,Person,2025-02-09 05:00:00,2025-02-09 06:00:00,0
tojinbo-shotaro,Person,2025-02-09 06:00:00,2025-02-09 07:00:00,17
tojinbo-shotaro,Person,2025-02-09 07:00:00,2025-02-09 08:00:00,150
tojinbo-shotaro,Person,2025-02-09 08:00:00,2025-02-09 09:00:00,188
tojinbo-shotaro,Person,2025-02-09 09:00:00,2025-02-09 10:00:00,461
tojinbo-shotaro,Person,2025-02-09 10:00:00,2025-02-09 11:00:00,618
tojinbo-shotaro,Person,2025-02-09 11:00:00,2025-02-09 12:00:00,621
tojinbo-shotaro,Person,2025-02-09 12:00:00,2025-02-09 13:00:00,558
tojinbo-shotaro,Person,2025-02-09 13:00:00,2025-02-09 14:00:00,690
tojinbo-shotaro,Person,2025-02-09 14:00:00,2025-02-09 15:00:00,642
